# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
4.70505371094 0.22543177281 2.48828033378e-07 0.52206926551 0.225431772811 0.225431772811 0.225431772811 0.52206926551 0.117691000054
4.73180175781 0.225422127423 3.22353001491e-07 0.52209160387 0.225422127423 0.225422127423 0.225422127423 0.52209160387 0.117691000054
4.75854980469 0.225412480758 0 0.5221139471 0.225412480758 0.225412480758 0.225412480758 0.5221139471 0.117691000054
4.78529785156 0.225402832815 0 0.522136295203 0.225402832814 0.225402832814 0.225402832814 0.522136295203 0.117691000054
4.81204589844 0.225393183593 1.67003361965e-07 0.52215864818 0.225393183593 0.225393183593 0.225393183593 0.522158648181 0.117691000054
4.83879394531 0.225383533092 2.53800938261e-07 0.522181006036 0.225383533092 0.225383533092 0.225383533092 0.522181006036 0.117691000054
4.86554199219 0.225373881313 0 0.52220336877 0.225373881313 0.225373881313 0.225373881313 0.522203368769 0.117691000054
4.89229003906 0.225364228253 0 0.522225736383 0.225364228253 0.225364228253 0.225364228253 0.522225736384 0.117691000054
4.91903808594 0.225354573914 0 0.522248108881 0.225354573914 0.225354573914 0.225354573914 0.522248108881 0.117691000054
4.94578613281 0.225344918294 0 0.522270486263 0.225344918294 0.225344918294 0.225344918293 0.522270486263 0.117691000054
4.97253417969 0.225335261392 1.26546575673e-07 0.522292868532 0.225335261392 0.225335261392 0.225335261392 0.522292868532 0.117691000054
4.99928222656 0.22532560321 2.65820179013e-07 0.52231525569 0.22532560321 0.22532560321 0.22532560321 0.52231525569 0.117691000054
5.02603027344 0.225315943746 0 0.522337647738 0.225315943746 0.225315943746 0.225315943746 0.522337647738 0.117691000054
5.05277832031 0.225306282999 1.74913501955e-07 0.52236004468 0.225306282999 0.225306282999 0.225306282999 0.52236004468 0.117691000054
5.07952636719 0.22529662097 0 0.522382446516 0.22529662097 0.22529662097 0.22529662097 0.522382446516 0.117691000054
5.10627441406 0.225286957658 0 0.522404853249 0.225286957658 0.225286957658 0.225286957658 0.522404853249 0.117691000054
5.13302246094 0.225277293062 0 0.52242726488 0.225277293062 0.225277293062 0.225277293062 0.522427264881 0.117691000054
5.15977050781 0.225267627183 0 0.522449681414 0.225267627182 0.225267627182 0.225267627182 0.522449681413 0.117691000054
5.18651855469 0.225257960018 0 0.522472102849 0.225257960018 0.225257960018 0.225257960018 0.522472102849 0.117691000054
5.21326660156 0.22524829157 0 0.522494529189 0.225248291569 0.225248291569 0.225248291569 0.522494529189 0.117691000054
5.24001464844 0.225238621835 2.38367785385e-07 0.522516960436 0.225238621835 0.225238621835 0.225238621835 0.522516960437 0.117691000054
5.26676269531 0.225228950815 1.59343548031e-07 0.522539396592 0.225228950815 0.225228950815 0.225228950815 0.522539396593 0.117691000054
